G_DATA     34        0        147       0        22   22  -22        36  12   0
G_DATA     34        0        137       0         3  -39   -3        36  12   0
G_DATA     35        0        208       0         7  -37   -3        48  12   0
G_DATA     35        0        162       0         5  -20   29        48  12   0
G_DATA     35        0        142       0        17   33  -14        48  12   0
G_DATA     36        0        166       0       -23   16   40        60  12   0
G_DATA     36        0        149       0        10  -37   -4        60  12   0
G_DATA     36        0        136       0       -22   16   40        60  12   0
G_DATA     37        0        181       0        22   14   -6        72  12   0
G_DATA     37        0        131       0         9   14   -5        72  12   0
G_DATA     37        0        112       0        21   15   -4        72  12   0
G_DATA     38        0        144       0        26  -24  -20        84  12   0
G_DATA     38        0        133       0        -1  -28   -4        84  12   0
G_DATA     38        0        129       0        -1  -28   -5        84  12   0
G_DATA     39        0        137       0         4  -33   14        96  12   0
G_DATA     39        0        137       0        15    6  -37        96  12   0
G_DATA     39        0        101       0        -4  -28   -1        96  12   0
G_DATA     40        0        166       0        25   -8   16       108  12   0
G_DATA     40        0        144       0        38    4  -20       108  12   0
G_DATA     40        0        131       0        37    5   -5       108  12   0
G_DATA     41        0        159       0        11   14   -1       120  12   0
G_DATA     41        0        155       0       -26  -26   27       120  12   0
G_DATA     41        0        111       0       -10   32   -1       120  12   0
G_DATA     42        0        160       0       -12   13  -33       132  12   0
G_DATA     42        0        144       0       -29   23  -14       132  12   0
G_DATA     42        0        137       0        11   18   -2       132  12   0
G_DATA     43        0        187       0       -11   12  -34       144  12   0
G_DATA     43        0        168       0         8   13   -1       144  12   0
G_DATA     43        0        114       0         8   14   -1       144  12   0
G_DATA     44        0        171       0         3   42  -13       156  12   0
G_DATA     44        0        144       0         7   15   -1       156  12   0
G_DATA     44        0        116       0        -3   34   -1       156  12   0
G_DATA     45        0        173       0         7   14   -1       168  12   0
G_DATA     45        0        142       0       -18   -4  -23       168  12   0
G_DATA     45        0        135       0        14   19   31       168  12   0
G_DATA     46        0        144       0        14  -11  -28       180  12   0
G_DATA     46        0        135       0       -39    0   17       180  12   0
G_DATA     46        0        129       0       -16   28   -6       180  12   0
G_DATA     47        0        188       0       -15  -13  -14       192  12   0
G_DATA     47        0        156       0       -15  -13  -15       192  12   0
G_DATA     47        0        137       0       -15  -14  -14       192  12   0
G_DATA     48        0        149       0        -7  -29   -5       204  12   0
G_DATA     48        0        138       0       -19  -20   -1       204  12   0
G_DATA     48        0        137       0        -7  -29   -4       204  12   0
G_DATA     49        0        146       0       -16   17  -31       216  12   0
G_DATA     49        0        144       0        -5  -39   16       216  12   0
G_DATA     49        0        123       0         0  -33   -4       216  12   0
G_DATA     50        0        144       0       -12   26   -2       228  12   0
G_DATA     50        0        138       0        11   -8   20       228  12   0
G_DATA     50        0        130       0        18   32  -15       228  12   0
G_DATA     51        0        138       0        -7   -2  -34       240  12   0
G_DATA     51        0        130       0         1  -24  -18       240  12   0
G_DATA     51        0        101       0       -16  -20   -4       240  12   0
G_DATA     52        0        146       0         4  -24  -18       252  12   0
G_DATA     52        0        128       0         6  -29  -13       252  12   0
G_DATA     52        0        124       0        15   15  -34       252  12   0
G_DATA     53        0        161       0        12   12  -36       264  12   0
G_DATA     53        0        140       0        36  -18   14       264  12   0
G_DATA     53        0        135       0       -28   -8   -5       264  12   0
G_DATA     54        0        151       0        12   10  -37       276  12   0
G_DATA     54        0        143       0        -3  -13   44       276  12   0
G_DATA     54        0        140       0        -4  -22  -12       276  12   0
G_DATA     55        0        142       0       -24  -20   -1       288  12   0
G_DATA     55        0        133       0        22    6  -30       288  12   0
G_DATA     55        0        132       0       -12   47  -15       288  12   0
G_DATA     56        0        148       0         7   28  -31       300  12   0
G_DATA     56        0        139       0       -29   30  -23       300  12   0
G_DATA     56        0        101       0       -31   -6   -2       300  12   0
G_DATA     57        0        146       0       -18  -24   31       312  12   0
G_DATA     57        0        144       0        12  -14  -27       312  12   0
G_DATA     57        0        128       0       -31   -8   -2       312  12   0
G_DATA     58        0        168       0       -10    4   -3       324  12   0
G_DATA     58        0        135       0       -28  -13   -2       324  12   0
G_DATA     58        0        102       0        31   19   -4       324  12   0
G_DATA     59        0        150       0       -21  -27   -4       336  12   0
G_DATA     59        0        143       0        -9    3   -2       336  12   0
G_DATA     59        0        112       0       -30  -10   -3       336  12   0
G_DATA     60        0        200       0        -5   -2   -1       348  12   0
G_DATA     60        0        173       0        -5   -1   -1       348  12   0
G_DATA     60        0        165       0        -7    0   -1       348  12   0
G_DATA     61        0        192       0       -13    1   35         0  12  60
G_DATA     61        0        127       0        -3   28   -1         0  12  60
G_DATA     61        0        126       0        15   27   -7         0  12  60
G_DATA     62        0        155       0        15   27   -6        12  12  60
G_DATA     62        0        138       0       -18  -17   50        12  12  60
